Pais,Año,Indicador,Valor
SLE,2015,SP.POP.TOTL,7314773.0
SLE,2016,SP.POP.TOTL,7493913.0
SLE,2017,SP.POP.TOTL,7677565.0
SLE,2018,SP.POP.TOTL,7861281.0
SLE,2019,SP.POP.TOTL,8046828.0
SLE,2020,SP.POP.TOTL,8233970.0
SLE,2021,SP.POP.TOTL,8420641.0
SLE,2022,SP.POP.TOTL,8605718.0
TCD,1987,SP.POP.TOTL,5300852.0
TCD,1988,SP.POP.TOTL,5483038.0
TCD,1989,SP.POP.TOTL,5670619.0
TCD,1990,SP.POP.TOTL,5827069.0
TCD,1991,SP.POP.TOTL,6042428.0
TCD,1992,SP.POP.TOTL,6302926.0
TCD,1993,SP.POP.TOTL,6448280.0
TCD,1994,SP.POP.TOTL,6592998.0
TCD,1995,SP.POP.TOTL,6888856.0
TCD,1996,SP.POP.TOTL,7200291.0
TCD,1997,SP.POP.TOTL,7450874.0
TCD,1998,SP.POP.TOTL,7709115.0
TCD,1999,SP.POP.TOTL,7981889.0
TCD,2000,SP.POP.TOTL,8259137.0
TCD,2001,SP.POP.TOTL,8538804.0
TCD,2002,SP.POP.TOTL,8838369.0
TCD,2003,SP.POP.TOTL,9196366.0
TCD,2004,SP.POP.TOTL,9613503.0
TCD,2005,SP.POP.TOTL,10005012.0
TCD,2006,SP.POP.TOTL,10365614.0
TCD,2007,SP.POP.TOTL,10722731.0
TCD,2008,SP.POP.TOTL,11098664.0
TCD,2009,SP.POP.TOTL,11496128.0
TCD,2010,SP.POP.TOTL,11894727.0
TCD,2011,SP.POP.TOTL,12317730.0
TCD,2012,SP.POP.TOTL,12754906.0
TCD,2013,SP.POP.TOTL,13216766.0
TCD,2014,SP.POP.TOTL,13697126.0
TCD,2015,SP.POP.TOTL,14140274.0
TCD,2016,SP.POP.TOTL,14592585.0
TCD,2017,SP.POP.TOTL,15085884.0
TCD,2018,SP.POP.TOTL,15604210.0
TCD,2019,SP.POP.TOTL,16126866.0
TCD,2020,SP.POP.TOTL,16644701.0
TCD,2021,SP.POP.TOTL,17179740.0
TCD,2022,SP.POP.TOTL,17723315.0
USA,1987,SP.POP.TOTL,242289000.0
USA,1988,SP.POP.TOTL,244499000.0
USA,1989,SP.POP.TOTL,246819000.0
USA,1990,SP.POP.TOTL,249623000.0
USA,1991,SP.POP.TOTL,252981000.0
USA,1992,SP.POP.TOTL,256514000.0
USA,1993,SP.POP.TOTL,259919000.0
USA,1994,SP.POP.TOTL,263126000.0
USA,1995,SP.POP.TOTL,266278000.0
USA,1996,SP.POP.TOTL,269394000.0
USA,1997,SP.POP.TOTL,272657000.0
USA,1998,SP.POP.TOTL,275854000.0
USA,1999,SP.POP.TOTL,279040000.0
USA,2000,SP.POP.TOTL,282162411.0
USA,2001,SP.POP.TOTL,284968955.0
USA,2002,SP.POP.TOTL,287625193.0
USA,2003,SP.POP.TOTL,290107933.0
USA,2004,SP.POP.TOTL,292805298.0
USA,2005,SP.POP.TOTL,295516599.0
USA,2006,SP.POP.TOTL,298379912.0
USA,2007,SP.POP.TOTL,301231207.0
USA,2008,SP.POP.TOTL,304093966.0
USA,2009,SP.POP.TOTL,306771529.0
USA,2010,SP.POP.TOTL,309327143.0
USA,2011,SP.POP.TOTL,311583481.0
USA,2012,SP.POP.TOTL,313877662.0
USA,2013,SP.POP.TOTL,316059947.0
USA,2014,SP.POP.TOTL,318386329.0
USA,2015,SP.POP.TOTL,320738994.0
USA,2016,SP.POP.TOTL,323071755.0
USA,2017,SP.POP.TOTL,325122128.0
USA,2018,SP.POP.TOTL,326838199.0
USA,2019,SP.POP.TOTL,328329953.0
USA,2020,SP.POP.TOTL,331511512.0
USA,2021,SP.POP.TOTL,332031554.0
USA,2022,SP.POP.TOTL,333287557.0
VEN,1987,SP.POP.TOTL,18328655.0
VEN,1988,SP.POP.TOTL,18800770.0
VEN,1989,SP.POP.TOTL,19275292.0
VEN,1990,SP.POP.TOTL,19750579.0
VEN,1991,SP.POP.TOTL,20226214.0
VEN,1992,SP.POP.TOTL,20700461.0
VEN,1993,SP.POP.TOTL,21172100.0
VEN,1994,SP.POP.TOTL,21640833.0
VEN,1995,SP.POP.TOTL,22107286.0
VEN,1996,SP.POP.TOTL,22572110.0
VEN,1997,SP.POP.TOTL,23037561.0
VEN,1998,SP.POP.TOTL,23503819.0
VEN,1999,SP.POP.TOTL,23966960.0
VEN,2000,SP.POP.TOTL,24427729.0
VEN,2001,SP.POP.TOTL,24880203.0
VEN,2002,SP.POP.TOTL,25330929.0
VEN,2003,SP.POP.TOTL,25782029.0
VEN,2004,SP.POP.TOTL,26226927.0
VEN,2005,SP.POP.TOTL,26668785.0
VEN,2006,SP.POP.TOTL,27102081.0
VEN,2007,SP.POP.TOTL,27525097.0
VEN,2008,SP.POP.TOTL,27933833.0
VEN,2009,SP.POP.TOTL,28327892.0
VEN,2010,SP.POP.TOTL,28715022.0
VEN,2011,SP.POP.TOTL,29096159.0
VEN,2012,SP.POP.TOTL,29470426.0
VEN,2013,SP.POP.TOTL,29838021.0
VEN,2014,SP.POP.TOTL,30193258.0
VEN,2015,SP.POP.TOTL,30529716.0
VEN,2016,SP.POP.TOTL,30741464.0
VEN,2017,SP.POP.TOTL,30563433.0
VEN,2018,SP.POP.TOTL,29825653.0
VEN,2019,SP.POP.TOTL,28971683.0
VEN,2020,SP.POP.TOTL,28490453.0
VEN,2021,SP.POP.TOTL,28199867.0
VEN,2022,SP.POP.TOTL,28301696.0
WSM,1987,SP.POP.TOTL,166773.0
WSM,1988,SP.POP.TOTL,167452.0
WSM,1989,SP.POP.TOTL,167886.0
WSM,1990,SP.POP.TOTL,168186.0
WSM,1991,SP.POP.TOTL,168701.0
WSM,1992,SP.POP.TOTL,169799.0
WSM,1993,SP.POP.TOTL,171362.0
WSM,1994,SP.POP.TOTL,173107.0
WSM,1995,SP.POP.TOTL,174902.0
WSM,1996,SP.POP.TOTL,176713.0
WSM,1997,SP.POP.TOTL,178543.0
WSM,1998,SP.POP.TOTL,180385.0
WSM,1999,SP.POP.TOTL,182211.0
WSM,2000,SP.POP.TOTL,184008.0
WSM,2001,SP.POP.TOTL,185530.0
WSM,2002,SP.POP.TOTL,186630.0
WSM,2003,SP.POP.TOTL,187440.0
WSM,2004,SP.POP.TOTL,188073.0
WSM,2005,SP.POP.TOTL,188626.0
WSM,2006,SP.POP.TOTL,189379.0
WSM,2007,SP.POP.TOTL,190478.0
WSM,2008,SP.POP.TOTL,191787.0
WSM,2009,SP.POP.TOTL,193176.0
WSM,2010,SP.POP.TOTL,194672.0
WSM,2011,SP.POP.TOTL,196351.0
WSM,2012,SP.POP.TOTL,198124.0
WSM,2013,SP.POP.TOTL,199939.0
WSM,2014,SP.POP.TOTL,201757.0
WSM,2015,SP.POP.TOTL,203571.0
WSM,2016,SP.POP.TOTL,205544.0
WSM,2017,SP.POP.TOTL,207630.0
WSM,2018,SP.POP.TOTL,209701.0
WSM,2019,SP.POP.TOTL,211905.0
WSM,2020,SP.POP.TOTL,214929.0
WSM,2021,SP.POP.TOTL,218764.0
WSM,2022,SP.POP.TOTL,222382.0
ZAF,1987,SP.POP.TOTL,36119333.0
ZAF,1988,SP.POP.TOTL,37393853.0
ZAF,1989,SP.POP.TOTL,38668684.0
ZAF,1990,SP.POP.TOTL,39877570.0
ZAF,1991,SP.POP.TOTL,40910959.0
ZAF,1992,SP.POP.TOTL,41760755.0
ZAF,1993,SP.POP.TOTL,42525440.0
ZAF,1994,SP.POP.TOTL,43267982.0
ZAF,1995,SP.POP.TOTL,43986084.0
ZAF,1996,SP.POP.TOTL,44661603.0
ZAF,1997,SP.POP.TOTL,45285048.0
ZAF,1998,SP.POP.TOTL,45852166.0
ZAF,1999,SP.POP.TOTL,46364681.0
ZAF,2000,SP.POP.TOTL,46813266.0
ZAF,2001,SP.POP.TOTL,47229714.0
ZAF,2002,SP.POP.TOTL,47661514.0
ZAF,2003,SP.POP.TOTL,48104048.0
ZAF,2004,SP.POP.TOTL,48556071.0
ZAF,2005,SP.POP.TOTL,49017147.0
ZAF,2006,SP.POP.TOTL,49491756.0
ZAF,2007,SP.POP.TOTL,49996094.0
ZAF,2008,SP.POP.TOTL,50565812.0
ZAF,2009,SP.POP.TOTL,51170779.0
ZAF,2010,SP.POP.TOTL,51784921.0
ZAF,2011,SP.POP.TOTL,52443325.0
ZAF,2012,SP.POP.TOTL,53145033.0
ZAF,2013,SP.POP.TOTL,53873616.0
ZAF,2014,SP.POP.TOTL,54729551.0
ZAF,2015,SP.POP.TOTL,55876504.0
ZAF,2016,SP.POP.TOTL,56422274.0
ZAF,2017,SP.POP.TOTL,56641209.0
ZAF,2018,SP.POP.TOTL,57339635.0
ZAF,2019,SP.POP.TOTL,58087055.0
ZAF,2020,SP.POP.TOTL,58801927.0
ZAF,2021,SP.POP.TOTL,59392255.0
ZAF,2022,SP.POP.TOTL,59893885.0
AFG,1987,SP.POP.TOTL.FE.IN,5152650.0
AFG,1988,SP.POP.TOTL.FE.IN,5188060.0
AFG,1989,SP.POP.TOTL.FE.IN,5334609.0
AFG,1990,SP.POP.TOTL.FE.IN,5346409.0
AFG,1991,SP.POP.TOTL.FE.IN,5372208.0
AFG,1992,SP.POP.TOTL.FE.IN,6028939.0
AFG,1993,SP.POP.TOTL.FE.IN,7000119.0
AFG,1994,SP.POP.TOTL.FE.IN,7722096.0
AFG,1995,SP.POP.TOTL.FE.IN,8199445.0
AFG,1996,SP.POP.TOTL.FE.IN,8537421.0
AFG,1997,SP.POP.TOTL.FE.IN,8871958.0
AFG,1998,SP.POP.TOTL.FE.IN,9217591.0
AFG,1999,SP.POP.TOTL.FE.IN,9595036.0
AFG,2000,SP.POP.TOTL.FE.IN,9727541.0
AFG,2001,SP.POP.TOTL.FE.IN,9793166.0
AFG,2002,SP.POP.TOTL.FE.IN,10438055.0
AFG,2003,SP.POP.TOTL.FE.IN,11247647.0
AFG,2004,SP.POP.TOTL.FE.IN,11690825.0
AFG,2005,SP.POP.TOTL.FE.IN,12109086.0
AFG,2006,SP.POP.TOTL.FE.IN,12614497.0
AFG,2007,SP.POP.TOTL.FE.IN,12835340.0
AFG,2008,SP.POP.TOTL.FE.IN,13088192.0
AFG,2009,SP.POP.TOTL.FE.IN,13557331.0
AFG,2010,SP.POP.TOTL.FE.IN,13949295.0
AFG,2011,SP.POP.TOTL.FE.IN,14468875.0
AFG,2012,SP.POP.TOTL.FE.IN,15067373.0
AFG,2013,SP.POP.TOTL.FE.IN,15594637.0
AFG,2014,SP.POP.TOTL.FE.IN,16172321.0
AFG,2015,SP.POP.TOTL.FE.IN,16682054.0
AFG,2016,SP.POP.TOTL.FE.IN,17115346.0
AFG,2017,SP.POP.TOTL.FE.IN,17614722.0
AFG,2018,SP.POP.TOTL.FE.IN,18136922.0
AFG,2019,SP.POP.TOTL.FE.IN,18679089.0
AFG,2020,SP.POP.TOTL.FE.IN,19279930.0
AFG,2021,SP.POP.TOTL.FE.IN,19844584.0
AFG,2022,SP.POP.TOTL.FE.IN,20362329.0
ARE,1987,SP.POP.TOTL.FE.IN,528332.0
ARE,1988,SP.POP.TOTL.FE.IN,561673.0
ARE,1989,SP.POP.TOTL.FE.IN,595156.0
ARE,1990,SP.POP.TOTL.FE.IN,628689.0
ARE,1991,SP.POP.TOTL.FE.IN,662159.0
ARE,1992,SP.POP.TOTL.FE.IN,695410.0
ARE,1993,SP.POP.TOTL.FE.IN,728293.0
ARE,1994,SP.POP.TOTL.FE.IN,760604.0
ARE,1995,SP.POP.TOTL.FE.IN,792350.0
ARE,1996,SP.POP.TOTL.FE.IN,832990.0
ARE,1997,SP.POP.TOTL.FE.IN,883126.0
ARE,1998,SP.POP.TOTL.FE.IN,934014.0
ARE,1999,SP.POP.TOTL.FE.IN,985583.0
ARE,2000,SP.POP.TOTL.FE.IN,1037745.0
ARE,2001,SP.POP.TOTL.FE.IN,1090383.0
ARE,2002,SP.POP.TOTL.FE.IN,1143337.0
ARE,2003,SP.POP.TOTL.FE.IN,1196457.0
ARE,2004,SP.POP.TOTL.FE.IN,1249569.0
ARE,2005,SP.POP.TOTL.FE.IN,1325578.0
ARE,2006,SP.POP.TOTL.FE.IN,1470867.0
ARE,2007,SP.POP.TOTL.FE.IN,1691536.0
ARE,2008,SP.POP.TOTL.FE.IN,1943966.0
ARE,2009,SP.POP.TOTL.FE.IN,2174433.0
ARE,2010,SP.POP.TOTL.FE.IN,2306780.0
ARE,2011,SP.POP.TOTL.FE.IN,2364604.0
ARE,2012,SP.POP.TOTL.FE.IN,2420594.0
ARE,2013,SP.POP.TOTL.FE.IN,2475122.0
ARE,2014,SP.POP.TOTL.FE.IN,2528177.0
ARE,2015,SP.POP.TOTL.FE.IN,2579445.0
ARE,2016,SP.POP.TOTL.FE.IN,2628601.0
ARE,2017,SP.POP.TOTL.FE.IN,2675811.0
ARE,2018,SP.POP.TOTL.FE.IN,2721838.0
ARE,2019,SP.POP.TOTL.FE.IN,2767844.0
ARE,2020,SP.POP.TOTL.FE.IN,2811921.0
ARE,2021,SP.POP.TOTL.FE.IN,2853108.0
ARE,2022,SP.POP.TOTL.FE.IN,2893385.0
ARG,1987,SP.POP.TOTL.FE.IN,15862727.0
ARG,1988,SP.POP.TOTL.FE.IN,16100939.0
ARG,1989,SP.POP.TOTL.FE.IN,16338719.0
ARG,1990,SP.POP.TOTL.FE.IN,16574141.0
ARG,1991,SP.POP.TOTL.FE.IN,16807594.0
ARG,1992,SP.POP.TOTL.FE.IN,17039077.0
ARG,1993,SP.POP.TOTL.FE.IN,17269492.0
ARG,1994,SP.POP.TOTL.FE.IN,17499129.0
ARG,1995,SP.POP.TOTL.FE.IN,17725502.0
ARG,1996,SP.POP.TOTL.FE.IN,17946204.0
ARG,1997,SP.POP.TOTL.FE.IN,18160104.0
ARG,1998,SP.POP.TOTL.FE.IN,18370060.0
ARG,1999,SP.POP.TOTL.FE.IN,18580528.0
ARG,2000,SP.POP.TOTL.FE.IN,18790028.0
ARG,2001,SP.POP.TOTL.FE.IN,18996369.0
ARG,2002,SP.POP.TOTL.FE.IN,19201347.0
ARG,2003,SP.POP.TOTL.FE.IN,19398462.0
ARG,2004,SP.POP.TOTL.FE.IN,19591796.0
ARG,2005,SP.POP.TOTL.FE.IN,19791355.0
ARG,2006,SP.POP.TOTL.FE.IN,19992747.0
ARG,2007,SP.POP.TOTL.FE.IN,20190731.0
ARG,2008,SP.POP.TOTL.FE.IN,20387718.0
ARG,2009,SP.POP.TOTL.FE.IN,20588982.0
ARG,2010,SP.POP.TOTL.FE.IN,20633966.0
ARG,2011,SP.POP.TOTL.FE.IN,20865767.0
ARG,2012,SP.POP.TOTL.FE.IN,21099001.0
ARG,2013,SP.POP.TOTL.FE.IN,21332490.0
ARG,2014,SP.POP.TOTL.FE.IN,21562981.0
ARG,2015,SP.POP.TOTL.FE.IN,21791541.0
ARG,2016,SP.POP.TOTL.FE.IN,22019065.0
ARG,2017,SP.POP.TOTL.FE.IN,22244116.0
ARG,2018,SP.POP.TOTL.FE.IN,22467488.0
ARG,2019,SP.POP.TOTL.FE.IN,22689693.0
ARG,2020,SP.POP.TOTL.FE.IN,22911069.0
ARG,2021,SP.POP.TOTL.FE.IN,23130548.0
ARG,2022,SP.POP.TOTL.FE.IN,23345532.0
AUS,1987,SP.POP.TOTL.FE.IN,8144659.0
AUS,1988,SP.POP.TOTL.FE.IN,8282694.0
AUS,1989,SP.POP.TOTL.FE.IN,8426644.0
AUS,1990,SP.POP.TOTL.FE.IN,8555086.0
AUS,1991,SP.POP.TOTL.FE.IN,8669304.0
AUS,1992,SP.POP.TOTL.FE.IN,8771556.0
AUS,1993,SP.POP.TOTL.FE.IN,8853961.0
AUS,1994,SP.POP.TOTL.FE.IN,8943067.0
AUS,1995,SP.POP.TOTL.FE.IN,9046575.0
AUS,1996,SP.POP.TOTL.FE.IN,9161956.0
AUS,1997,SP.POP.TOTL.FE.IN,9267611.0
AUS,1998,SP.POP.TOTL.FE.IN,9365746.0
AUS,1999,SP.POP.TOTL.FE.IN,9473113.0
AUS,2000,SP.POP.TOTL.FE.IN,9585767.0
AUS,2001,SP.POP.TOTL.FE.IN,9711085.0
AUS,2002,SP.POP.TOTL.FE.IN,9821222.0
AUS,2003,SP.POP.TOTL.FE.IN,9933517.0
AUS,2004,SP.POP.TOTL.FE.IN,10038538.0
AUS,2005,SP.POP.TOTL.FE.IN,10158934.0
AUS,2006,SP.POP.TOTL.FE.IN,10292899.0
AUS,2007,SP.POP.TOTL.FE.IN,10475417.0
AUS,2008,SP.POP.TOTL.FE.IN,10678307.0
AUS,2009,SP.POP.TOTL.FE.IN,10894107.0
AUS,2010,SP.POP.TOTL.FE.IN,11064202.0
AUS,2011,SP.POP.TOTL.FE.IN,11220985.0
AUS,2012,SP.POP.TOTL.FE.IN,11420547.0
AUS,2013,SP.POP.TOTL.FE.IN,11623605.0
AUS,2014,SP.POP.TOTL.FE.IN,11807077.0
AUS,2015,SP.POP.TOTL.FE.IN,11988344.0
AUS,2016,SP.POP.TOTL.FE.IN,12185645.0
AUS,2017,SP.POP.TOTL.FE.IN,12393526.0
AUS,2018,SP.POP.TOTL.FE.IN,12582741.0
AUS,2019,SP.POP.TOTL.FE.IN,12769708.0
AUS,2020,SP.POP.TOTL.FE.IN,12924403.0
AUS,2021,SP.POP.TOTL.FE.IN,12936002.0
AUS,2022,SP.POP.TOTL.FE.IN,13079142.0
AUT,1987,SP.POP.TOTL.FE.IN,3969220.0
AUT,1988,SP.POP.TOTL.FE.IN,3969529.0
AUT,1989,SP.POP.TOTL.FE.IN,3980843.0
AUT,1990,SP.POP.TOTL.FE.IN,4002701.0
AUT,1991,SP.POP.TOTL.FE.IN,4033849.0
AUT,1992,SP.POP.TOTL.FE.IN,4071050.0
AUT,1993,SP.POP.TOTL.FE.IN,4098726.0
AUT,1994,SP.POP.TOTL.FE.IN,4110125.0
AUT,1995,SP.POP.TOTL.FE.IN,4114132.0
AUT,1996,SP.POP.TOTL.FE.IN,4118420.0
AUT,1997,SP.POP.TOTL.FE.IN,4121782.0
AUT,1998,SP.POP.TOTL.FE.IN,4124523.0
AUT,1999,SP.POP.TOTL.FE.IN,4130055.0
AUT,2000,SP.POP.TOTL.FE.IN,4136746.0
AUT,2001,SP.POP.TOTL.FE.IN,4147958.0
AUT,2002,SP.POP.TOTL.FE.IN,4163296.0
AUT,2003,SP.POP.TOTL.FE.IN,4180186.0
AUT,2004,SP.POP.TOTL.FE.IN,4203243.0
AUT,2005,SP.POP.TOTL.FE.IN,4228220.0
AUT,2006,SP.POP.TOTL.FE.IN,4246451.0
AUT,2007,SP.POP.TOTL.FE.IN,4259257.0
AUT,2008,SP.POP.TOTL.FE.IN,4271832.0
AUT,2009,SP.POP.TOTL.FE.IN,4281722.0
AUT,2010,SP.POP.TOTL.FE.IN,4290783.0
AUT,2011,SP.POP.TOTL.FE.IN,4303100.0
AUT,2012,SP.POP.TOTL.FE.IN,4319072.0
AUT,2013,SP.POP.TOTL.FE.IN,4340305.0
AUT,2014,SP.POP.TOTL.FE.IN,4368440.0
AUT,2015,SP.POP.TOTL.FE.IN,4406154.0
AUT,2016,SP.POP.TOTL.FE.IN,4444108.0
AUT,2017,SP.POP.TOTL.FE.IN,4472047.0
AUT,2018,SP.POP.TOTL.FE.IN,4492714.0
AUT,2019,SP.POP.TOTL.FE.IN,4511982.0
AUT,2020,SP.POP.TOTL.FE.IN,4529542.0
AUT,2021,SP.POP.TOTL.FE.IN,4548093.0
AUT,2022,SP.POP.TOTL.FE.IN,4590655.0
BFA,1987,SP.POP.TOTL.FE.IN,4286719.0
BFA,1988,SP.POP.TOTL.FE.IN,4402927.0
BFA,1989,SP.POP.TOTL.FE.IN,4520467.0
BFA,1990,SP.POP.TOTL.FE.IN,4640485.0
BFA,1991,SP.POP.TOTL.FE.IN,4760745.0
BFA,1992,SP.POP.TOTL.FE.IN,4881710.0
BFA,1993,SP.POP.TOTL.FE.IN,5006076.0
BFA,1994,SP.POP.TOTL.FE.IN,5134815.0
BFA,1995,SP.POP.TOTL.FE.IN,5268597.0
BFA,1996,SP.POP.TOTL.FE.IN,5405710.0
BFA,1997,SP.POP.TOTL.FE.IN,5546538.0
BFA,1998,SP.POP.TOTL.FE.IN,5697870.0
BFA,1999,SP.POP.TOTL.FE.IN,5860926.0
BFA,2000,SP.POP.TOTL.FE.IN,6031953.0
BFA,2001,SP.POP.TOTL.FE.IN,6210869.0
BFA,2002,SP.POP.TOTL.FE.IN,6396427.0
BFA,2003,SP.POP.TOTL.FE.IN,6589269.0
BFA,2004,SP.POP.TOTL.FE.IN,6790360.0
BFA,2005,SP.POP.TOTL.FE.IN,6999405.0
BFA,2006,SP.POP.TOTL.FE.IN,7215087.0
BFA,2007,SP.POP.TOTL.FE.IN,7433720.0
BFA,2008,SP.POP.TOTL.FE.IN,7655083.0
BFA,2009,SP.POP.TOTL.FE.IN,7882660.0
BFA,2010,SP.POP.TOTL.FE.IN,8117350.0
BFA,2011,SP.POP.TOTL.FE.IN,8361047.0
BFA,2012,SP.POP.TOTL.FE.IN,8615632.0
BFA,2013,SP.POP.TOTL.FE.IN,8875716.0
BFA,2014,SP.POP.TOTL.FE.IN,9140912.0
BFA,2015,SP.POP.TOTL.FE.IN,9412600.0
BFA,2016,SP.POP.TOTL.FE.IN,9688281.0
BFA,2017,SP.POP.TOTL.FE.IN,9965204.0
BFA,2018,SP.POP.TOTL.FE.IN,10241740.0
BFA,2019,SP.POP.TOTL.FE.IN,10520378.0
BFA,2020,SP.POP.TOTL.FE.IN,10804024.0
BFA,2021,SP.POP.TOTL.FE.IN,11089986.0
BFA,2022,SP.POP.TOTL.FE.IN,11374607.0
BRA,1987,SP.POP.TOTL.FE.IN,71589812.0
BRA,1988,SP.POP.TOTL.FE.IN,73004388.0
BRA,1989,SP.POP.TOTL.FE.IN,74400370.0
BRA,1990,SP.POP.TOTL.FE.IN,75779994.0
BRA,1991,SP.POP.TOTL.FE.IN,77129183.0
BRA,1992,SP.POP.TOTL.FE.IN,78445848.0
BRA,1993,SP.POP.TOTL.FE.IN,79750902.0
BRA,1994,SP.POP.TOTL.FE.IN,81055777.0
BRA,1995,SP.POP.TOTL.FE.IN,82360145.0
BRA,1996,SP.POP.TOTL.FE.IN,83659561.0
BRA,1997,SP.POP.TOTL.FE.IN,84953439.0
BRA,1998,SP.POP.TOTL.FE.IN,86240036.0
BRA,1999,SP.POP.TOTL.FE.IN,87504861.0
BRA,2000,SP.POP.TOTL.FE.IN,88749390.0
BRA,2001,SP.POP.TOTL.FE.IN,89978663.0
BRA,2002,SP.POP.TOTL.FE.IN,91173105.0
BRA,2003,SP.POP.TOTL.FE.IN,92310671.0
BRA,2004,SP.POP.TOTL.FE.IN,93418462.0
BRA,2005,SP.POP.TOTL.FE.IN,94515633.0
BRA,2006,SP.POP.TOTL.FE.IN,95583318.0
BRA,2007,SP.POP.TOTL.FE.IN,96616434.0
BRA,2008,SP.POP.TOTL.FE.IN,97612571.0
BRA,2009,SP.POP.TOTL.FE.IN,98581682.0
BRA,2010,SP.POP.TOTL.FE.IN,99546667.0
BRA,2011,SP.POP.TOTL.FE.IN,100509285.0
BRA,2012,SP.POP.TOTL.FE.IN,101450818.0
BRA,2013,SP.POP.TOTL.FE.IN,102366379.0
BRA,2014,SP.POP.TOTL.FE.IN,103274465.0
BRA,2015,SP.POP.TOTL.FE.IN,104179515.0
BRA,2016,SP.POP.TOTL.FE.IN,105065188.0
BRA,2017,SP.POP.TOTL.FE.IN,105937948.0
BRA,2018,SP.POP.TOTL.FE.IN,106812144.0
BRA,2019,SP.POP.TOTL.FE.IN,107663080.0
BRA,2020,SP.POP.TOTL.FE.IN,108417015.0
BRA,2021,SP.POP.TOTL.FE.IN,109034931.0
BRA,2022,SP.POP.TOTL.FE.IN,109580471.0
CAN,1987,SP.POP.TOTL.FE.IN,13321982.0
CAN,1988,SP.POP.TOTL.FE.IN,13500396.0
CAN,1989,SP.POP.TOTL.FE.IN,13751532.0
CAN,1990,SP.POP.TOTL.FE.IN,13963399.0
CAN,1991,SP.POP.TOTL.FE.IN,14138442.0
CAN,1992,SP.POP.TOTL.FE.IN,14312897.0
CAN,1993,SP.POP.TOTL.FE.IN,14478794.0
CAN,1994,SP.POP.TOTL.FE.IN,14643061.0
CAN,1995,SP.POP.TOTL.FE.IN,14799796.0
CAN,1996,SP.POP.TOTL.FE.IN,14956383.0
CAN,1997,SP.POP.TOTL.FE.IN,15103624.0
CAN,1998,SP.POP.TOTL.FE.IN,15229531.0
CAN,1999,SP.POP.TOTL.FE.IN,15353410.0
CAN,2000,SP.POP.TOTL.FE.IN,15492171.0
CAN,2001,SP.POP.TOTL.FE.IN,15654835.0
CAN,2002,SP.POP.TOTL.FE.IN,15821972.0
CAN,2003,SP.POP.TOTL.FE.IN,15963984.0
CAN,2004,SP.POP.TOTL.FE.IN,16112389.0
CAN,2005,SP.POP.TOTL.FE.IN,16263117.0
CAN,2006,SP.POP.TOTL.FE.IN,16427039.0
CAN,2007,SP.POP.TOTL.FE.IN,16588348.0
CAN,2008,SP.POP.TOTL.FE.IN,16769997.0
CAN,2009,SP.POP.TOTL.FE.IN,16962677.0
CAN,2010,SP.POP.TOTL.FE.IN,17152260.0
CAN,2011,SP.POP.TOTL.FE.IN,17318413.0
CAN,2012,SP.POP.TOTL.FE.IN,17500980.0
CAN,2013,SP.POP.TOTL.FE.IN,17680037.0
CAN,2014,SP.POP.TOTL.FE.IN,17855282.0
CAN,2015,SP.POP.TOTL.FE.IN,17988513.0
CAN,2016,SP.POP.TOTL.FE.IN,18192222.0
CAN,2017,SP.POP.TOTL.FE.IN,18406915.0
CAN,2018,SP.POP.TOTL.FE.IN,18659541.0
CAN,2019,SP.POP.TOTL.FE.IN,18921018.0
CAN,2020,SP.POP.TOTL.FE.IN,19121762.0
CAN,2021,SP.POP.TOTL.FE.IN,19230969.0
CAN,2022,SP.POP.TOTL.FE.IN,19583244.0
CHE,1987,SP.POP.TOTL.FE.IN,3354023.0
CHE,1988,SP.POP.TOTL.FE.IN,3377780.0
CHE,1989,SP.POP.TOTL.FE.IN,3403458.0
CHE,1990,SP.POP.TOTL.FE.IN,3435750.0
CHE,1991,SP.POP.TOTL.FE.IN,3477958.0
CHE,1992,SP.POP.TOTL.FE.IN,3516951.0
CHE,1993,SP.POP.TOTL.FE.IN,3548723.0
CHE,1994,SP.POP.TOTL.FE.IN,3577019.0
CHE,1995,SP.POP.TOTL.FE.IN,3601427.0
CHE,1996,SP.POP.TOTL.FE.IN,3617997.0
CHE,1997,SP.POP.TOTL.FE.IN,3626908.0
CHE,1998,SP.POP.TOTL.FE.IN,3637528.0
CHE,1999,SP.POP.TOTL.FE.IN,3653851.0
CHE,2000,SP.POP.TOTL.FE.IN,3673543.0
CHE,2001,SP.POP.TOTL.FE.IN,3696843.0
CHE,2002,SP.POP.TOTL.FE.IN,3723614.0
CHE,2003,SP.POP.TOTL.FE.IN,3749181.0
CHE,2004,SP.POP.TOTL.FE.IN,3772931.0
CHE,2005,SP.POP.TOTL.FE.IN,3794856.0
CHE,2006,SP.POP.TOTL.FE.IN,3816235.0
CHE,2007,SP.POP.TOTL.FE.IN,3845997.0
CHE,2008,SP.POP.TOTL.FE.IN,3888817.0
CHE,2009,SP.POP.TOTL.FE.IN,3933290.0
CHE,2010,SP.POP.TOTL.FE.IN,3971373.0
CHE,2011,SP.POP.TOTL.FE.IN,4012325.0
CHE,2012,SP.POP.TOTL.FE.IN,4051266.0
CHE,2013,SP.POP.TOTL.FE.IN,4093847.0
CHE,2014,SP.POP.TOTL.FE.IN,4140499.0
CHE,2015,SP.POP.TOTL.FE.IN,4184583.0
